transport,intervention_family,feature_id,lexicon,n_templates,mean_oriented_z,ci_low,ci_high,inference_role
identity,formality_politeness,44260,formality_politeness,51,-0.007788066413517699,-0.030875724718486167,0.014997783362031506,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,22004,deception_dishonesty,51,0.01157624243872855,-0.025718427756530767,0.04866134148232713,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,22004,refusal_safety,51,0.1204524357800862,0.08694977492786647,0.15310992205634152,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,22004,hedging_uncertainty,51,-0.08101348584305146,-0.12128909700110359,-0.04293956231748079,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,22004,formality_politeness,51,0.052152319751568935,0.019573018391146148,0.08405369390785099,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,23893,deception_dishonesty,51,0.32795684150892246,0.291804145094679,0.3645265057789865,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,23893,refusal_safety,51,0.15749441757747826,0.1321234688285646,0.18263773734556907,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,23893,hedging_uncertainty,51,0.23548854284413848,0.20050700664653281,0.2710102404130743,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,23893,formality_politeness,51,0.23718500783595048,0.1954327752873096,0.2778189144919335,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30032,deception_dishonesty,51,0.029640973395977283,-0.010468540647569267,0.0700689165429721,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30032,refusal_safety,51,0.13553621077264316,0.09968314473062041,0.1709451042995272,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30032,hedging_uncertainty,51,0.1967600619157249,0.16554588393855835,0.22789929227186273,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30032,formality_politeness,51,0.05053290434810172,0.017841875910897635,0.08470545426555601,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30686,deception_dishonesty,51,-0.2236123001500713,-0.25864096684649135,-0.18824401958300618,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30686,refusal_safety,51,-0.10051122559947193,-0.13368119492320354,-0.06702233128521885,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30686,hedging_uncertainty,51,0.01655974079626174,-0.01425087890551759,0.047804489863082306,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,30686,formality_politeness,51,0.004351124230103807,-0.03452658900330485,0.04216719500888576,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,41533,deception_dishonesty,51,0.1336246543521415,0.09228761827550278,0.17986954313783732,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,41533,refusal_safety,51,0.022468781442463656,-0.014670779409963357,0.06334180193878769,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,41533,hedging_uncertainty,51,0.17380399705258257,0.14046578208577057,0.20776413971220256,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,41533,formality_politeness,51,0.07392851635759358,0.03127976097387017,0.1176491783158581,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,58667,deception_dishonesty,51,0.2133899477200043,0.1689525259252942,0.2580095422047638,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,58667,refusal_safety,51,0.08481516475771231,0.05452670518813566,0.11347962368292523,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,58667,hedging_uncertainty,51,0.158957691212019,0.1282280045653803,0.18854841162869682,mandatory_descriptive_heterogeneity
random_j_1,deception_dishonesty,58667,formality_politeness,51,0.09109441467500758,0.05842005309604338,0.12120428974205898,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,5253,deception_dishonesty,51,0.1217927622327448,0.08064972464065821,0.15923747127962884,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,5253,refusal_safety,51,-0.07481684247219743,-0.10551877897823946,-0.04261089102012524,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,5253,hedging_uncertainty,51,0.10013469582208023,0.06822469070612244,0.13285972485955844,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,5253,formality_politeness,51,0.008301770080617814,-0.029713565008903906,0.04851073298117455,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,6599,deception_dishonesty,51,-0.11496161074522948,-0.1471093468112986,-0.08319433704923636,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,6599,refusal_safety,51,0.15347610504889847,0.13045271138329528,0.17741606055073558,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,6599,hedging_uncertainty,51,-0.04047436546772915,-0.07052594659311219,-0.00837896011540028,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,6599,formality_politeness,51,0.01947894036310432,-0.0061386531894908275,0.045171004094882394,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,12300,deception_dishonesty,51,0.15807039662148192,0.11281165773853377,0.202268133553025,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,12300,refusal_safety,51,0.1974272886760035,0.15887905984539616,0.2381017977992965,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,12300,hedging_uncertainty,51,0.3637234612910491,0.3093025639854292,0.4208368844508489,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,12300,formality_politeness,51,0.1302698720102895,0.09259006330596707,0.16982719524380221,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,13092,deception_dishonesty,51,0.215030311034059,0.1716377984403563,0.25826916025431795,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,13092,refusal_safety,51,0.19427138755010204,0.15695485658738573,0.23244815616110148,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,13092,hedging_uncertainty,51,0.30883243065170485,0.25636517322441893,0.36561259140684294,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,13092,formality_politeness,51,0.03854069303378403,-0.0032112095953936368,0.08278331858471533,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,53974,deception_dishonesty,51,0.09000815426018235,0.047354067553376886,0.13259255244716905,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,53974,refusal_safety,51,0.0843162431731832,0.045631233586414265,0.12325945558123365,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,53974,hedging_uncertainty,51,0.1582986114039567,0.11366219080532,0.2048695870662746,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,53974,formality_politeness,51,0.4932814521946586,0.4504177268605227,0.5375017764188842,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,61212,deception_dishonesty,51,0.03496697164224057,-0.013921168289515609,0.08462607535520099,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,61212,refusal_safety,51,0.012997767543165539,-0.014264455500191696,0.042249087584784885,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,61212,hedging_uncertainty,51,0.008720804804667468,-0.03210305153703223,0.05196148192249179,mandatory_descriptive_heterogeneity
random_j_1,refusal_safety,61212,formality_politeness,51,0.09388516804259597,0.048365003534089415,0.1408999643469805,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,8923,deception_dishonesty,51,0.038100935566994475,-0.0035743920970931972,0.08261264201756736,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,8923,refusal_safety,51,-0.03263024610726974,-0.05927848577538006,-0.0033009522757064757,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,8923,hedging_uncertainty,51,0.019814235387317067,-0.011474819487591227,0.05331341036867837,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,8923,formality_politeness,51,0.026574782274730497,-0.013833370857997676,0.07077075313093323,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,19175,deception_dishonesty,51,-0.014984362260637867,-0.06414051075477284,0.029109681948771404,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,19175,refusal_safety,51,-0.04179412903219973,-0.07753411556434676,-0.006581132032988467,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,19175,hedging_uncertainty,51,-0.03942465176400309,-0.07061981292422301,-0.007174343940505665,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,19175,formality_politeness,51,0.06240892038292787,0.018693140104992113,0.1065008039442193,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,34259,deception_dishonesty,51,0.011325644508760316,-0.021793903501382734,0.04451195585944868,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,34259,refusal_safety,51,-0.08292736737549587,-0.1100235480614551,-0.056297907178789554,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,34259,hedging_uncertainty,51,-0.198102421976287,-0.2248454911895326,-0.17289606156878148,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,34259,formality_politeness,51,-0.17757860184174556,-0.20469388952340606,-0.14903249514116532,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53782,deception_dishonesty,51,-0.046424679398189485,-0.0850506086666993,-0.006142454509679313,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53782,refusal_safety,51,-0.22628515075585084,-0.25537657593261226,-0.19882562332517248,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53782,hedging_uncertainty,51,0.025350918546181003,-0.0015893835026920585,0.051279281776929954,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53782,formality_politeness,51,0.04588819680902898,0.012181427889779812,0.08241169363555834,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53919,deception_dishonesty,51,0.06713681322559684,0.03183077905538061,0.10306977288973017,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53919,refusal_safety,51,0.01216106557366944,-0.01643783208980152,0.04034122687482858,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53919,hedging_uncertainty,51,-0.0213597280916351,-0.047703168481940825,0.004372743294708411,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,53919,formality_politeness,51,0.17405605038328864,0.14715561031465674,0.20070993222802108,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,63519,deception_dishonesty,51,-0.22389277185154177,-0.2582283437844663,-0.19013780074840497,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,63519,refusal_safety,51,-0.10327964076932693,-0.12495720479906502,-0.08166494859611241,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,63519,hedging_uncertainty,51,-0.1890427251942762,-0.22365845998497502,-0.15567470018055748,mandatory_descriptive_heterogeneity
random_j_1,hedging_uncertainty,63519,formality_politeness,51,-0.24541899904328313,-0.2811410086879751,-0.212776688856126,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,1806,deception_dishonesty,51,0.011793540791349295,-0.026449302704535105,0.050009758165783236,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,1806,refusal_safety,51,-0.00815754663809354,-0.04673132708657912,0.028125569702064517,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,1806,hedging_uncertainty,51,0.11198526642575016,0.08277991017665672,0.1418481085721788,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,1806,formality_politeness,51,-0.011159127456661384,-0.045802411836301384,0.021523582012053025,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,5730,deception_dishonesty,51,-0.021268043273992846,-0.05413553998456234,0.010923877505203053,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,5730,refusal_safety,51,-0.03257591667981614,-0.06246594535295761,-0.0016316347343757838,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,5730,hedging_uncertainty,51,-0.15827185311497266,-0.18839992072148173,-0.12936300388130384,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,5730,formality_politeness,51,0.0840486963293232,0.05025922771833307,0.11951364032417006,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,28609,deception_dishonesty,51,-0.02509150816262051,-0.061805035540050846,0.010977618338611564,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,28609,refusal_safety,51,0.04298961773424942,0.005699992949154557,0.0808134353253706,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,28609,hedging_uncertainty,51,-0.09591337931402488,-0.1360996425524963,-0.05468663293120653,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,28609,formality_politeness,51,0.009382142175075204,-0.026117968666482836,0.04623702610009728,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,31440,deception_dishonesty,51,-0.20124431194690962,-0.24534736282296038,-0.159349034372382,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,31440,refusal_safety,51,-0.13053307948474416,-0.16757398193552595,-0.09443419949663984,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,31440,hedging_uncertainty,51,-0.28957631085105295,-0.3293481048535953,-0.25146670005862315,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,31440,formality_politeness,51,-0.03465758955011167,-0.06990709921871183,0.0015434493916523218,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,32375,deception_dishonesty,51,0.2240668130498305,0.18671775787784106,0.26095347233204386,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,32375,refusal_safety,51,-0.04762060751111999,-0.07342789389701368,-0.020477123951132447,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,32375,hedging_uncertainty,51,0.047434885427705124,0.008810233157034622,0.08664968660815697,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,32375,formality_politeness,51,-0.07704812224073232,-0.12064395699350935,-0.0326322367705174,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,44260,deception_dishonesty,51,-0.027604872767513507,-0.06808368776294059,0.014136240427487179,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,44260,refusal_safety,51,-0.1557178697505226,-0.19000174014254018,-0.11863030132360956,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,44260,hedging_uncertainty,51,0.030714542709671423,0.0022795625510037636,0.05900326446313608,mandatory_descriptive_heterogeneity
random_j_1,formality_politeness,44260,formality_politeness,51,0.1746704056459816,0.14592147250572138,0.2041657321803112,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,22004,deception_dishonesty,51,-0.10603866312578206,-0.14714198822824934,-0.06424021596544319,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,22004,refusal_safety,51,-0.07392397887828561,-0.10630747586579314,-0.04186908150220504,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,22004,hedging_uncertainty,51,-0.06981432917683099,-0.10574237512161615,-0.03540375594846825,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,22004,formality_politeness,51,-0.21342432898434507,-0.24189429358736367,-0.18622250460449247,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,23893,deception_dishonesty,51,0.1742580237604621,0.14007890659903896,0.20741811504304622,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,23893,refusal_safety,51,-0.007810982007091384,-0.032446146960689815,0.016290087583022316,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,23893,hedging_uncertainty,51,0.16639512540164655,0.1346931559738939,0.19791808904124397,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,23893,formality_politeness,51,0.15082140757109186,0.1193183860628871,0.18316242751429693,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30032,deception_dishonesty,51,0.20639906600264665,0.16337627372266506,0.25143260797933875,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30032,refusal_safety,51,-0.013620739025115337,-0.035081350991812504,0.0071177484271581545,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30032,hedging_uncertainty,51,0.0075067476135340086,-0.017406539877459444,0.03231469686392361,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30032,formality_politeness,51,0.0648614738768418,0.03098571463412639,0.10311460179931015,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30686,deception_dishonesty,51,0.27202272241447045,0.22772387044990355,0.3162920626758493,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30686,refusal_safety,51,0.15110850553554428,0.12281028530408174,0.17939832887876028,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30686,hedging_uncertainty,51,0.1868738073884314,0.1609870168730459,0.213847696509168,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,30686,formality_politeness,51,0.19920022922512348,0.16536225347532935,0.23146559380326473,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,41533,deception_dishonesty,51,-0.0717556592306612,-0.11252002422911365,-0.031240709288492083,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,41533,refusal_safety,51,-0.09544111193208013,-0.1269333656864396,-0.06569136619641608,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,41533,hedging_uncertainty,51,0.1238088327804637,0.09376435681899044,0.15382495984196615,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,41533,formality_politeness,51,0.1479398298998741,0.11953821035396937,0.17660328410598009,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,58667,deception_dishonesty,51,0.04918698704359384,0.007759057429832701,0.09071210623594643,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,58667,refusal_safety,51,-0.2538433583551221,-0.28249640374961593,-0.2270381259964203,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,58667,hedging_uncertainty,51,0.023931111413352104,0.001154270592617038,0.046081070921877534,mandatory_descriptive_heterogeneity
random_j_2,deception_dishonesty,58667,formality_politeness,51,0.07418280301018114,0.04120806000919668,0.10611524810181337,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,5253,deception_dishonesty,51,-0.2337720999019507,-0.28007767549415535,-0.1906555916820982,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,5253,refusal_safety,51,-0.05271779684900341,-0.08392197497313753,-0.02173266033416608,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,5253,hedging_uncertainty,51,0.009647316448743165,-0.024162120161674686,0.0415349097669942,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,5253,formality_politeness,51,0.012303213725516167,-0.01486951330551389,0.04018305695805023,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,6599,deception_dishonesty,51,-0.14153555102679008,-0.1841958986459323,-0.10050126515743742,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,6599,refusal_safety,51,-0.23800020786782491,-0.26205064756131724,-0.21420267675046384,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,6599,hedging_uncertainty,51,-0.11725364224472008,-0.14019056016555212,-0.09430919377183052,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,6599,formality_politeness,51,-0.11641753192996325,-0.13295372353949578,-0.09965790243296108,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,12300,deception_dishonesty,51,-0.07335518080905054,-0.12265682509252164,-0.024861420793727645,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,12300,refusal_safety,51,-0.07086527266572225,-0.10743529925012228,-0.03464687723665264,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,12300,hedging_uncertainty,51,0.03648801982134517,-0.001988085234939348,0.07592997731522905,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,12300,formality_politeness,51,0.11845333273582279,0.0839200501805969,0.1540629240423573,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,13092,deception_dishonesty,51,0.16230469705738235,0.11741394644913669,0.20550847898564226,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,13092,refusal_safety,51,0.14028997452675823,0.10772370738829698,0.17208246745309658,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,13092,hedging_uncertainty,51,0.06995027245056619,0.02754310892212887,0.11201159066027504,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,13092,formality_politeness,51,0.1970111470890791,0.15947487969481922,0.23482974254801933,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,53974,deception_dishonesty,51,0.1088008127076213,0.05382943917371896,0.15817212920606968,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,53974,refusal_safety,51,0.196934371921134,0.15462049170954986,0.23734519855789799,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,53974,hedging_uncertainty,51,0.12819792781438796,0.09956253418756877,0.15585855206082724,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,53974,formality_politeness,51,0.20935727815468183,0.17321912838098086,0.24617338794074936,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,61212,deception_dishonesty,51,-0.22357998218661848,-0.27639556712023283,-0.16929727435075917,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,61212,refusal_safety,51,0.0005220997437396488,-0.03225931442241483,0.03357553789763098,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,61212,hedging_uncertainty,51,0.03356347327961423,0.004421481789322089,0.06221234242797459,mandatory_descriptive_heterogeneity
random_j_2,refusal_safety,61212,formality_politeness,51,0.08368975682029006,0.051979634144549494,0.11569208369871914,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,8923,deception_dishonesty,51,0.04048639241821965,0.0008764347756341536,0.07607401783903436,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,8923,refusal_safety,51,0.16173195824030304,0.12192777653771507,0.19772925809117975,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,8923,hedging_uncertainty,51,0.24082653766049106,0.21748956986244983,0.26429723211006145,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,8923,formality_politeness,51,0.15204008574648117,0.12375144378648929,0.1791492168079931,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,19175,deception_dishonesty,51,0.09762604371833657,0.0544068303925767,0.1394936486490334,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,19175,refusal_safety,51,-0.048951363980426786,-0.08424637340942079,-0.014274247292442562,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,19175,hedging_uncertainty,51,-0.060721694470229376,-0.09874086771670174,-0.026455299548326778,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,19175,formality_politeness,51,0.0710341203739277,0.04076381312353436,0.0996215304344627,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,34259,deception_dishonesty,51,-0.22678954796930548,-0.2584735416678412,-0.1956648883366378,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,34259,refusal_safety,51,-0.11648647114660406,-0.14517033485666742,-0.09047608693758098,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,34259,hedging_uncertainty,51,-0.10480851408387258,-0.12379145442598612,-0.08598504227631891,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,34259,formality_politeness,51,-0.19899544238414826,-0.2249369504239809,-0.17247030986824952,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53782,deception_dishonesty,51,0.17137687888009112,0.13059888455050345,0.21184596980066386,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53782,refusal_safety,51,-0.02953758883309245,-0.06054653604440224,0.0003829317889344815,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53782,hedging_uncertainty,51,0.0724079513022192,0.04574304912580281,0.10107292362517185,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53782,formality_politeness,51,0.13460671604838667,0.10529373411882684,0.16269883742173039,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53919,deception_dishonesty,51,0.03886194534333601,0.0029389854007458014,0.07465617818867654,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53919,refusal_safety,51,0.026781933115698306,0.0038816728098530666,0.04927494586398427,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53919,hedging_uncertainty,51,0.010269455728157396,-0.024091637406170315,0.040707896202767845,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,53919,formality_politeness,51,-0.058194692551873727,-0.08595707032747738,-0.030574171326381586,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,63519,deception_dishonesty,51,0.133869279789741,0.08736752934444514,0.17790900360197995,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,63519,refusal_safety,51,-0.02449549127148005,-0.06199297490416133,0.009891824564536175,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,63519,hedging_uncertainty,51,-0.19578705484200348,-0.2243732030728242,-0.169665810202757,mandatory_descriptive_heterogeneity
random_j_2,hedging_uncertainty,63519,formality_politeness,51,-0.11022713234397988,-0.13872588474168646,-0.0813668334571971,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,1806,deception_dishonesty,51,-0.12501351775483321,-0.16160771935451482,-0.08898273611346043,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,1806,refusal_safety,51,-0.10530584566578799,-0.13061566867891392,-0.08027191422649711,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,1806,hedging_uncertainty,51,-0.10223115651493088,-0.12620599879344577,-0.07823136329678826,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,1806,formality_politeness,51,0.07826054404359825,0.04649210571929316,0.10958951739664446,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,5730,deception_dishonesty,51,0.16143336689523285,0.12714101008524972,0.19694343377528506,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,5730,refusal_safety,51,0.08153118386850462,0.052740734238162376,0.10986313971681605,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,5730,hedging_uncertainty,51,0.0154513336448833,-0.01566746792290039,0.04779342723034246,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,5730,formality_politeness,51,0.04709408425980111,0.018143964305887023,0.07447857105518176,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,28609,deception_dishonesty,51,-0.22723850693765874,-0.26223896656074047,-0.19298732450167713,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,28609,refusal_safety,51,-0.175962883475753,-0.20898087399443643,-0.14276876345443454,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,28609,hedging_uncertainty,51,-0.0425553251440379,-0.07426959964404321,-0.011992152174093756,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,28609,formality_politeness,51,0.03908901383801102,0.00985952009066158,0.0682793117252899,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,31440,deception_dishonesty,51,0.13594393845691433,0.09170723109912245,0.17852654517892008,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,31440,refusal_safety,51,0.11216383226790035,0.08410632343190468,0.13953839559502057,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,31440,hedging_uncertainty,51,0.03751381228447105,0.00724430971831279,0.06737468802084835,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,31440,formality_politeness,51,0.10118474468662028,0.06399404460573263,0.1356371214367202,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,32375,deception_dishonesty,51,-0.2591377310507295,-0.30045339166775864,-0.21764779592490252,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,32375,refusal_safety,51,-0.23285534739076577,-0.25950538283133623,-0.20493195393478777,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,32375,hedging_uncertainty,51,-0.08814039369382656,-0.11445264764676882,-0.06092381697782858,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,32375,formality_politeness,51,-0.20276748290743685,-0.2330201650708083,-0.17331371129339965,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,44260,deception_dishonesty,51,-0.003069109990195686,-0.037609635562480564,0.030737409183328773,mandatory_descriptive_heterogeneity
random_j_2,formality_politeness,44260,refusal_safety,51,-0.029324241761707948,-0.06154328031435423,0.002063775445200587,mandatory_descriptive_heterogeneity
