direction_id,role,feature_id,matched_target_feature_id,control_panel,sign,transport,source_norm,transported_norm,population_excess_kurtosis,deception_minus_unrelated,group_deception,group_experience,group_hedging,group_honesty,group_intervention,group_roleplay,group_unrelated
random-residual-for-30032,isotropic_control,,30032,,positive,random_j_5,1.2431056499481201,1.6382482051849365,0.2677183151245117,-1.0846679955720901,-0.16289062798023224,0.3977864682674408,-1.174414038658142,-0.6102051138877869,-0.267578125,-0.4128689169883728,0.9217773675918579
sae-target-58667,target,58667,58667,,negative,jacobian,1.1387141942977905,1.9052666425704956,5.57034969329834,-10.851611346006393,-10.6015625,0.2020399272441864,-0.6785187125205994,-2.5171875953674316,-2.4773221015930176,-10.088541984558105,0.25004884600639343
sae-target-58667,target,58667,58667,,negative,identity,1.1387141942977905,1.1387141942977905,0.6626121997833252,-0.9571289271116257,-0.783398449420929,0.8526204228401184,0.4014648497104645,0.22607421875,-0.1564670205116272,-2.5643718242645264,0.17373047769069672
sae-target-58667,target,58667,58667,,negative,random_j_1,1.1387141942977905,1.4941935539245605,0.28698158264160156,-1.3288894891738892,-0.785839855670929,-0.0008680555620230734,-0.05800781399011612,-0.27460938692092896,1.4895833730697632,0.433159738779068,0.5430496335029602
sae-target-58667,target,58667,58667,,negative,random_j_2,1.1387141942977905,1.4685535430908203,0.2777540683746338,1.6914063096046448,1.0984375476837158,-0.6656901240348816,0.4132324159145355,-0.2138671875,-0.6267361044883728,0.2272406667470932,-0.592968761920929
sae-target-58667,target,58667,58667,,negative,random_j_3,1.1387141942977905,1.4673666954040527,0.2864859104156494,-1.643798828125,-0.907666027545929,-0.159939244389534,0.16567383706569672,-0.617871105670929,-0.4359809160232544,-0.945421040058136,0.736132800579071
sae-target-58667,target,58667,58667,,negative,random_j_4,1.1387141942977905,1.500856876373291,0.2752101421356201,-0.9386475086212158,-0.5888428092002869,-0.934678852558136,1.544042944908142,0.9024414420127869,-0.2708333432674408,0.3305121660232544,0.34980469942092896
sae-target-58667,target,58667,58667,,negative,random_j_5,1.1387141942977905,1.591498851776123,0.2632410526275635,0.5865234471857548,-0.03623047098517418,-0.2985025942325592,-0.2660156190395355,-0.46416017413139343,-1.1399739980697632,0.5807834267616272,-0.622753918170929
sae-target-58667,target,58667,58667,,positive,jacobian,1.1387141942977905,1.9052666425704956,5.57034969329834,10.851611346006393,10.6015625,-0.2020399272441864,0.6785187125205994,2.5171875953674316,2.4773221015930176,10.088541984558105,-0.25004884600639343
sae-target-58667,target,58667,58667,,positive,identity,1.1387141942977905,1.1387141942977905,0.6626121997833252,0.9571289271116257,0.783398449420929,-0.8526204228401184,-0.4014648497104645,-0.22607421875,0.1564670205116272,2.5643718242645264,-0.17373047769069672
sae-target-58667,target,58667,58667,,positive,random_j_1,1.1387141942977905,1.4941935539245605,0.28698158264160156,1.3288894891738892,0.785839855670929,0.0008680555620230734,0.05800781399011612,0.27460938692092896,-1.4895833730697632,-0.433159738779068,-0.5430496335029602
sae-target-58667,target,58667,58667,,positive,random_j_2,1.1387141942977905,1.4685535430908203,0.2777540683746338,-1.6914063096046448,-1.0984375476837158,0.6656901240348816,-0.4132324159145355,0.2138671875,0.6267361044883728,-0.2272406667470932,0.592968761920929
