sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l20_w16384,deception_roleplay,6861,47,1,62,0,8.394270896911621,0.2300128936767578,1.8837238550186157,1.0001457929611206,4.268973350524902,0.07410714285714286,0.05357142857142857,
pt_res_l20_w16384,deception_roleplay,11868,48,1,52,0,8.321874618530273,4.506315231323242,5.529687881469727,0.9997555613517761,4.110044479370117,0.08214285714285714,0.0625,
pt_res_l20_w16384,deception_roleplay,3242,49,1,37,0,8.274120330810547,7.627082824707031,6.759509563446045,0.9999316930770874,3.677455425262451,0.2571428571428571,0.2544642857142857,
pt_res_l20_w16384,deception_roleplay,9473,50,1,54,0,8.262760162353516,3.997070550918579,5.402095317840576,0.9999486804008484,4.960379600524902,0.49375,0.5428571428571428,
pt_res_l20_w16384,deception_roleplay,10054,51,1,12,0,8.210710525512695,11.847232818603516,7.9532318115234375,1.0000442266464233,6.8738837242126465,0.45803571428571427,0.4544642857142857,
pt_res_l20_w16384,deception_roleplay,9071,52,1,49,0,7.985285758972168,5.72519588470459,5.928450584411621,0.9999896287918091,3.7103235721588135,0.28482142857142856,0.35,
pt_res_l20_w16384,deception_roleplay,6089,53,1,59,0,7.969010829925537,1.4004558324813843,2.092838764190674,1.0000529289245605,8.062834739685059,0.18214285714285713,0.12946428571428573,
pt_res_l20_w16384,deception_roleplay,1936,54,1,61,0,7.936458587646484,0.6989583373069763,0.21562500298023224,1.0000842809677124,3.401339292526245,0.06428571428571428,0.015178571428571428,
pt_res_l20_w16384,deception_roleplay,10526,55,1,42,0,7.851302146911621,7.046060562133789,6.945196628570557,1.0000252723693848,3.722684144973755,0.26607142857142857,0.25,
pt_res_l20_w16384,deception_roleplay,2893,56,1,28,0,7.807291507720947,9.331315040588379,9.366812705993652,1.000177025794983,5.100167274475098,0.4357142857142857,0.41964285714285715,
pt_res_l20_w16384,deception_roleplay,13571,57,1,53,0,7.669857025146484,4.129817962646484,6.258379936218262,1.0000969171524048,6.22661828994751,0.5089285714285714,0.40535714285714286,
pt_res_l20_w16384,deception_roleplay,5647,58,1,39,0,7.623340129852295,7.344596862792969,8.109211921691895,0.99995356798172,4.670284748077393,0.3848214285714286,0.35446428571428573,
pt_res_l20_w16384,deception_roleplay,14862,59,1,58,0,7.523014068603516,2.4765625,5.996155738830566,1.000115990638733,3.236774444580078,0.07232142857142858,0.07410714285714286,
