sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l36_w16384,deception_roleplay,9251,15,1,63,0,29.233592987060547,-0.37174510955810547,11.656085968017578,0.9998184442520142,13.815067291259766,0.13035714285714287,0.16071428571428573,
pt_res_l36_w16384,deception_roleplay,11933,16,1,4,1,28.2840518951416,29.78502082824707,28.905174255371094,0.9999381303787231,16.562332153320312,0.49375,0.46964285714285714,78.25
pt_res_l36_w16384,deception_roleplay,4194,17,1,18,0,27.770118713378906,21.74108123779297,18.137889862060547,0.9999258518218994,14.493582725524902,0.275,0.29910714285714285,
pt_res_l36_w16384,deception_roleplay,1503,18,1,3,1,27.637569427490234,35.29479217529297,38.1602897644043,1.0000301599502563,27.85736656188965,0.8669642857142857,0.8223214285714285,83.5
pt_res_l36_w16384,deception_roleplay,10411,19,1,43,0,27.481380462646484,15.975912094116211,22.556577682495117,1.0000219345092773,35.84274673461914,0.6946428571428571,0.7026785714285714,
pt_res_l36_w16384,deception_roleplay,3826,20,1,46,0,26.906118392944336,13.857420921325684,25.705684661865234,1.0004624128341675,34.960601806640625,0.5535714285714286,0.48214285714285715,
pt_res_l36_w16384,deception_roleplay,7444,21,1,13,0,26.141277313232422,22.586849212646484,22.916013717651367,0.9999287724494934,13.66808032989502,0.34910714285714284,0.3294642857142857,
pt_res_l36_w16384,deception_roleplay,9334,22,1,21,0,26.04700469970703,21.30494499206543,22.6101016998291,0.9999935626983643,18.413057327270508,0.6053571428571428,0.7267857142857143,
pt_res_l36_w16384,deception_roleplay,11421,23,1,16,0,25.97962188720703,22.253582000732422,24.770816802978516,0.9999526143074036,19.22706413269043,0.6125,0.6651785714285714,
pt_res_l36_w16384,deception_roleplay,15208,24,1,22,0,25.92441177368164,20.792512893676758,23.359752655029297,1.0000892877578735,13.991294860839844,0.5151785714285714,0.5205357142857143,
pt_res_l36_w16384,deception_roleplay,1440,25,1,28,0,25.431121826171875,19.218881607055664,23.014116287231445,1.0000232458114624,27.280580520629883,0.6080357142857142,0.5785714285714286,
pt_res_l36_w16384,deception_roleplay,1835,26,1,17,0,25.023635864257812,21.900650024414062,23.609163284301758,0.9999991655349731,16.579017639160156,0.5321428571428571,0.5607142857142857,
pt_res_l36_w16384,deception_roleplay,11454,27,1,12,0,23.622264862060547,23.528322219848633,27.31716537475586,1.0001028776168823,14.911216735839844,0.46517857142857144,0.5133928571428571,
pt_res_l36_w16384,deception_roleplay,5724,28,1,53,0,23.52226448059082,11.4258451461792,20.892589569091797,0.9999882578849792,15.573214530944824,0.08660714285714285,0.11339285714285714,
pt_res_l36_w16384,deception_roleplay,12356,29,1,36,0,22.94478988647461,17.550521850585938,9.9407958984375,1.000088095664978,66.89581298828125,0.9714285714285714,0.9955357142857143,
pt_res_l36_w16384,deception_roleplay,14469,30,1,10,0,22.787498474121094,24.690757751464844,23.948699951171875,1.000037670135498,14.66015625,0.55625,0.5598214285714286,
pt_res_l36_w16384,deception_roleplay,3771,31,1,35,0,22.618946075439453,17.991146087646484,19.441673278808594,0.9999678134918213,9.944809913635254,0.3508928571428571,0.29196428571428573,
pt_res_l36_w16384,deception_roleplay,7104,32,1,11,0,21.88782501220703,24.161394119262695,23.106983184814453,0.9998919367790222,16.288393020629883,0.39553571428571427,0.41696428571428573,
pt_res_l36_w16384,deception_roleplay,8721,33,1,33,0,21.848373413085938,18.39082145690918,18.917680740356445,0.9999934434890747,15.513448715209961,0.55,0.5053571428571428,
pt_res_l36_w16384,deception_roleplay,4370,34,1,34,0,21.5919246673584,18.15534210205078,22.078163146972656,1.000027060508728,12.261160850524902,0.4642857142857143,0.49375,
pt_res_l36_w16384,deception_roleplay,4841,35,1,48,0,21.51966094970703,13.337631225585938,15.062732696533203,0.9999858736991882,16.90457534790039,0.5526785714285715,0.6196428571428572,
pt_res_l36_w16384,deception_roleplay,15680,36,1,29,0,21.484115600585938,18.92122459411621,19.16720199584961,1.0000609159469604,15.006585121154785,0.5214285714285715,0.5464285714285714,
pt_res_l36_w16384,deception_roleplay,9985,37,1,25,0,21.367582321166992,20.0587215423584,20.359935760498047,1.0000406503677368,11.49598217010498,0.37589285714285714,0.29017857142857145,
pt_res_l36_w16384,deception_roleplay,12617,38,1,60,0,21.062759399414062,8.160937309265137,10.18067455291748,0.9999802112579346,10.819977760314941,0.19196428571428573,0.08214285714285714,
pt_res_l36_w16384,deception_roleplay,4598,39,1,64,0,20.981773376464844,-1.926041603088379,2.3207130432128906,0.9999113082885742,17.028236389160156,0.5151785714285714,0.4455357142857143,
pt_res_l36_w16384,deception_roleplay,4032,40,1,14,0,20.913997650146484,22.5154972076416,20.82729721069336,1.0000845193862915,11.501506805419922,0.38571428571428573,0.41785714285714287,
pt_res_l36_w16384,deception_roleplay,16237,41,1,38,0,20.582942962646484,16.849740982055664,19.434112548828125,0.99994295835495,9.961272239685059,0.2839285714285714,0.28482142857142856,
pt_res_l36_w16384,deception_roleplay,6524,42,1,44,0,20.38060188293457,15.123306274414062,14.914430618286133,0.9999834299087524,16.325334548950195,0.5169642857142858,0.5669642857142857,
pt_res_l36_w16384,deception_roleplay,11012,43,1,19,0,20.04264259338379,21.68730354309082,21.0446834564209,0.9999800324440002,12.275781631469727,0.40267857142857144,0.3991071428571429,
pt_res_l36_w16384,deception_roleplay,9420,44,1,15,0,20.03853988647461,22.424739837646484,24.12236785888672,1.0000423192977905,10.855189323425293,0.475,0.5214285714285715,
pt_res_l36_w16384,deception_roleplay,3802,45,1,23,0,20.028839111328125,20.746746063232422,20.897733688354492,1.0011484622955322,37.21149444580078,0.9776785714285714,0.9803571428571428,
pt_res_l36_w16384,deception_roleplay,6920,46,1,42,0,19.97721290588379,16.304035186767578,18.278278350830078,1.0000532865524292,13.096540451049805,0.56875,0.7089285714285715,
pt_res_l36_w16384,deception_roleplay,8019,47,1,57,0,19.657222747802734,10.837109565734863,15.47774887084961,1.0000455379486084,16.656808853149414,0.68125,0.6625,
pt_res_l36_w16384,deception_roleplay,12087,48,1,31,0,19.613672256469727,18.58802032470703,18.450130462646484,1.0000298023223877,8.490960121154785,0.07857142857142857,0.08571428571428572,
pt_res_l36_w16384,deception_roleplay,3151,49,1,30,0,19.52779769897461,18.712045669555664,17.473474502563477,1.0000371932983398,22.222097396850586,0.7214285714285714,0.7285714285714285,
pt_res_l36_w16384,deception_roleplay,10350,50,1,49,0,19.363216400146484,13.197330474853516,17.793537139892578,0.9999867677688599,12.26551342010498,0.42142857142857143,0.4035714285714286,
pt_res_l36_w16384,deception_roleplay,2019,51,1,24,0,19.311782836914062,20.702796936035156,20.740558624267578,0.9999932050704956,13.245591163635254,0.4142857142857143,0.41160714285714284,
pt_res_l36_w16384,deception_roleplay,11665,52,1,50,0,19.28723907470703,12.741340637207031,16.023780822753906,1.0000354051589966,19.52321434020996,0.5285714285714286,0.47232142857142856,
pt_res_l36_w16384,deception_roleplay,12770,53,1,58,0,18.967187881469727,9.836393356323242,13.679677963256836,0.9999479651451111,9.699832916259766,0.37410714285714286,0.34910714285714284,
pt_res_l36_w16384,deception_roleplay,2639,54,1,56,0,18.834049224853516,10.955989837646484,10.306999206542969,1.0000100135803223,17.688505172729492,0.7794642857142857,0.8098214285714286,
pt_res_l36_w16384,deception_roleplay,13633,55,1,62,0,18.735807418823242,5.203645706176758,7.930485725402832,1.0000247955322266,17.3515625,0.25089285714285714,0.19553571428571428,
pt_res_l36_w16384,deception_roleplay,5321,56,1,40,0,18.717578887939453,16.571876525878906,17.101621627807617,1.0000228881835938,15.75011157989502,0.48660714285714285,0.4973214285714286,
pt_res_l36_w16384,deception_roleplay,12386,57,1,27,0,18.55599021911621,19.316017150878906,21.995683670043945,0.9999557137489319,11.031696319580078,0.4125,0.39464285714285713,
pt_res_l36_w16384,deception_roleplay,5999,58,1,45,0,18.301692962646484,14.654359817504883,17.392742156982422,1.0000200271606445,11.870591163635254,0.4589285714285714,0.5366071428571428,
pt_res_l36_w16384,deception_roleplay,4948,59,1,39,0,18.0517578125,16.674480438232422,16.86602020263672,1.000014066696167,11.065290451049805,0.47410714285714284,0.5196428571428572,
pt_res_l36_w16384,deception_roleplay,16130,60,1,41,0,17.921289443969727,16.571876525878906,17.166519165039062,0.9999526739120483,12.727176666259766,0.475,0.46964285714285714,
pt_res_l36_w16384,deception_roleplay,6240,61,1,61,0,17.743749618530273,7.255858898162842,8.163338661193848,1.0001051425933838,10.014732360839844,0.14910714285714285,0.055357142857142855,
pt_res_l36_w16384,deception_roleplay,7136,62,1,51,0,17.685352325439453,12.416471481323242,11.212125778198242,1.00001859664917,18.105022430419922,0.7026785714285714,0.675,
pt_res_l36_w16384,deception_roleplay,9537,63,1,47,0,17.630598068237305,13.627277374267578,16.44654083251953,0.9999845027923584,11.360379219055176,0.4607142857142857,0.43214285714285716,
pt_res_l36_w16384,deception_roleplay,10243,64,1,55,0,17.628320693969727,10.976821899414062,7.823736190795898,1.0000619888305664,14.325390815734863,0.6205357142857143,0.5526785714285715,
pt_res_l36_w16384,subjective_self_report,8172,1,1,58,0,60.131771087646484,0.3075520992279053,2.3753232955932617,0.9999783635139465,13.477343559265137,0.11964285714285715,0.01607142857142857,
pt_res_l36_w16384,subjective_self_report,3262,2,1,57,0,54.139320373535156,1.3522135019302368,3.8884382247924805,0.9999912977218628,12.802343368530273,0.12857142857142856,0.0625,
pt_res_l36_w16384,subjective_self_report,14113,3,1,12,0,52.78411102294922,18.592056274414062,34.97752380371094,1.0000200271606445,12.535490989685059,0.17232142857142857,0.19017857142857142,
pt_res_l36_w16384,subjective_self_report,4317,4,1,11,0,48.044532775878906,20.929819107055664,45.2557487487793,0.9999929666519165,10.971875190734863,0.15267857142857144,0.11696428571428572,
pt_res_l36_w16384,subjective_self_report,3443,5,1,2,1,38.610416412353516,32.86048126220703,26.588769912719727,1.0000364780426025,10.941349983215332,0.15535714285714286,0.09732142857142857,220.2
pt_res_l36_w16384,subjective_self_report,1297,6,1,1,1,36.09056091308594,32.87851333618164,35.38203430175781,0.9999628067016602,9.61729907989502,0.225,0.36875,74.4
pt_res_l36_w16384,subjective_self_report,12013,7,1,3,1,33.22727966308594,27.775779724121094,42.48600387573242,0.9998836517333984,8.890904426574707,0.13303571428571428,0.34464285714285714,134.5
pt_res_l36_w16384,subjective_self_report,6686,8,1,14,0,32.5859375,16.543228149414062,27.80419158935547,1.000030517578125,7.885156154632568,0.09196428571428572,0.15,
pt_res_l36_w16384,subjective_self_report,7658,9,1,54,0,28.65911102294922,2.2808587551116943,2.3941190242767334,0.9999016523361206,9.080021858215332,0.18214285714285713,0.1,
pt_res_l36_w16384,subjective_self_report,14037,10,1,26,0,26.046743392944336,12.810807228088379,9.7634916305542,0.9999939799308777,8.491406440734863,0.20357142857142857,0.1705357142857143,
